ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6459	"XLOC_052354"	"ARHGAP33"	chr7	-	30534102	30534212	30532934	30533032	30534925	30535060	6459	2	0	10	3	97	49	0.52356689168	0.846643889695	1.0	0.627	0.373
671	"XLOC_022017"	"GSPT1"	chr16	-	11235365	11235439	11232531	11232712	11237530	11237820	671	51	0	181	2	97	49	0.523783869916	0.846643889695	1.0	0.979	0.021
7091	"XLOC_022566"	"CRYZL1"	chr16	-	91708828	91708873	91707224	91707293	91712194	91712267	7091	20	0	132	3	93	49	0.523518709921	0.846643889695	1.0	0.959	0.041
7148	"XLOC_058286"	"FAM219B"	chr9	+	57539245	57539294	57538810	57538888	57540657	57543187	7148	3	3	4	8	97	49	0.522482274963	0.846643889695	0.336	0.202	0.134
9752	"XLOC_062002"	"NONO"	chrX	+	101430495	101430552	101429650	101429762	101437208	101437377	9752	73	0	331	3	97	49	0.523373171182	0.846643889695	1.0	0.982	0.018
10671	"XLOC_038739"	"ZCCHC7"	chr4	+	44894136	44894295	44893532	44893570	44894915	44895040	10671	5	11	21	68	97	49	0.526179452707	0.846786126713	0.187	0.135	0.052
10916	"XLOC_008238"	"HEATR6"	chr11	+	83777256	83777362	83776613	83776736	83778844	83778941	10916	26	0	112	2	97	49	0.525837212363	0.846786126713	1.0	0.966	0.034
11079	"XLOC_048485"	"FOXP1"	chr6	-	99234793	99234906	99161939	99163029	99260344	99260419	11079	6	44	22	222	97	49	0.524955499233	0.846786126713	0.064	0.048	0.016
11394	"XLOC_015395"	"ERBB2IP"	chr13	-	103824719	103824848	103823313	103823406	103827906	103828216	11394	11	0	70	3	97	49	0.525152550209	0.846786126713	1.0	0.922	0.078
11906	"XLOC_026767"	"ARHGAP12"	chr18	-	6073210	6073286	6069830	6070091	6111684	6112439	11906	1	2	3	2	97	49	0.525873488522	0.846786126713	0.202	0.431	-0.229
15576	"XLOC_057851"	"MRE11A"	chr9	+	14790572	14790733	14786877	14787010	14795770	14795858	15576	6	0	23	2	97	49	0.525523379912	0.846786126713	1.0	0.853	0.147
15629	"XLOC_039712"	"UBR4"	chr4	+	139432481	139432514	139431544	139431761	139433619	139433683	15629	0	12	1	21	81	49	0.524876697946	0.846786126713	0.0	0.028	-0.028
19836	"XLOC_015223"	"TRIP13"	chr13	-	73932031	73932090	73930159	73930215	73932857	73932987	19836	0	1	1	1	97	49	0.526291946977	0.846786126713	0.0	0.336	-0.336
20096	"XLOC_027358"	"ZFP236"	chr18	-	82651094	82651221	82645968	82646241	82656948	82657177	20096	5	7	8	18	97	49	0.525423836812	0.846786126713	0.265	0.183	0.082
21202	"XLOC_063458"	"FTX"	chrX	-	103591802	103591889	103564529	103564572	103595930	103596007	21202	6	6	6	10	97	49	0.525282408939	0.846786126713	0.336	0.233	0.103
21349	"XLOC_056939"	"FANCA"	chr8	-	123286469	123286551	123284008	123284185	123288060	123288251	21349	5	0	8	1	97	49	0.524907741286	0.846786126713	1.0	0.802	0.198
3468	"XLOC_011817"	"ZC3H14"	chr12	+	98774244	98774319	98763822	98763978	98783581	98783986	3468	20	0	180	4	97	49	0.525277160375	0.846786126713	1.0	0.958	0.042
4117	"XLOC_023824"	"DDX39B"	chr17	+	35428266	35428382	35425570	35428139	35428559	35428795	4117	242	2	564	2	97	49	0.526331226611	0.846786126713	0.984	0.993	-0.009
4691	"XLOC_055923"	"TCF25"	chr8	+	123401075	123401189	123400624	123400697	123403149	123404174	4691	47	13	100	35	97	49	0.526337092269	0.846786126713	0.646	0.591	0.055
6348	"XLOC_023797"	"EHMT2"	chr17	+	34908173	34908313	34907742	34907844	34908403	34908558	6348	69	0	208	2	97	49	0.526140441848	0.846786126713	1.0	0.981	0.019
6403	"XLOC_032398"	"REXO4"	chr2	-	26956288	26956363	26955494	26955569	26958478	26958567	6403	20	0	133	3	97	49	0.526062950631	0.846786126713	1.0	0.957	0.043
7054	"XLOC_034171"	"RGS19"	chr2	-	181689376	181689611	181688422	181689295	181689701	181689776	7054	128	0	239	2	97	49	0.524869500531	0.846786126713	1.0	0.984	0.016
8111	"XLOC_030209"	"FAM102A"	chr2	+	32589444	32589630	32587077	32587681	32593989	32594402	8111	69	0	208	2	97	49	0.526140441848	0.846786126713	1.0	0.981	0.019
8437	"XLOC_015037"	"4833439L19RIK"	chr13	-	54559197	54559324	54556526	54556651	54565181	54565382	8437	9	0	36	2	97	49	0.525058455856	0.846786126713	1.0	0.901	0.099
9808	"XLOC_058819"	"PFKFB4"	chr9	+	109009586	109009671	109008348	109008470	109010448	109010656	9808	0	4	9	78	97	49	0.525638939725	0.846786126713	0.0	0.055	-0.055
988	"XLOC_022343"	"ABHD10"	chr16	-	45732737	45732779	45731706	45731959	45736892	45737030	988	0	1	6	9	90	49	0.526471491145	0.846858572414	0.0	0.266	-0.266
11236	"XLOC_058197"	"ZW10"	chr9	+	49074904	49075036	49074018	49074149	49077451	49077654	11236	25	1	170	3	97	49	0.526702919391	0.846943299533	0.927	0.966	-0.039
21190	"XLOC_053957"	"TPCN2"	chr7	-	145277108	145277225	145273861	145273968	145278736	145278914	21190	15	0	28	1	97	49	0.526629041999	0.846943299533	1.0	0.934	0.066
1087	"XLOC_028531"	"TRUB1"	chr19	+	57458089	57458188	57452890	57453196	57464369	57464425	1087	5	1	26	2	97	49	0.527665710493	0.847021727744	0.716	0.868	-0.152
11263	"XLOC_023220"	"TBP"	chr17	+	15514229	15514397	15513529	15513621	15515615	15515710	11263	7	0	59	4	97	49	0.528571755759	0.847021727744	1.0	0.882	0.118
11768	"XLOC_021438"	"TXNRD2"	chr16	+	18472793	18472886	18472153	18472249	18474681	18474753	11768	9	0	16	1	97	49	0.528261678569	0.847021727744	1.0	0.89	0.11
12690	"XLOC_020488"	"KANSL2"	chr15	-	98531322	98531437	98529289	98529453	98531719	98531898	12690	47	3	175	7	97	49	0.528184886374	0.847021727744	0.888	0.927	-0.039
12914	"XLOC_053937"	"NAP1L4"	chr7	-	143524160	143524280	143521400	143521430	143524693	143524716	12914	91	1	177	0	97	49	0.528896956845	0.847021727744	0.979	1.0	-0.021
13628	"XLOC_045114"	"STX2"	chr5	-	128987717	128987842	128984557	128986430	128988801	128988912	13628	2	0	14	4	97	49	0.527772553707	0.847021727744	1.0	0.639	0.361
14362	"XLOC_048309"	"WBP1"	chr6	-	83120184	83120873	83119044	83120044	83121202	83121559	14362	47	0	273	3	97	49	0.528827249505	0.847021727744	1.0	0.979	0.021
14951	"XLOC_033497"	"GPCPD1"	chr2	-	132553956	132554080	132550313	132550554	132556934	132556976	14951	90	1	238	1	97	49	0.528733790272	0.847021727744	0.978	0.992	-0.014
15013	"XLOC_019213"	"PTP4A3"	chr15	+	73751128	73752027	73724797	73724848	73753755	73753848	15013	195	1	593	6	97	49	0.527924785707	0.847021727744	0.99	0.98	0.01
15569	"XLOC_008242"	"DDX52"	chr11	+	83951289	83951500	83949582	83949694	83952111	83952161	15569	12	0	50	2	97	49	0.528882659493	0.847021727744	1.0	0.927	0.073
15773	"XLOC_051508"	"EEF2K"	chr7	+	120876431	120876492	120873308	120873409	120879813	120879851	15773	16	0	68	2	97	49	0.528325177426	0.847021727744	1.0	0.945	0.055
16424	"XLOC_032384"	"SDCCAG3"	chr2	-	26385497	26385603	26385082	26385145	26385989	26386063	16424	44	0	169	2	97	49	0.528717753415	0.847021727744	1.0	0.977	0.023
17003	"XLOC_028301"	"CD274"	chr19	+	29372453	29372522	29367437	29367506	29373557	29373899	17003	3	0	35	6	97	49	0.528685884882	0.847021727744	1.0	0.747	0.253
17615	"XLOC_053717"	"MAZ"	chr7	-	127023481	127023706	127022136	127023168	127024443	127024615	17615	72	41	156	103	97	49	0.52738058361	0.847021727744	0.47	0.433	0.037
20562	"XLOC_039228"	"USP24"	chr4	+	106385815	106385947	106385422	106385520	106387478	106387574	20562	0	4	1	7	97	49	0.52695044923	0.847021727744	0.0	0.067	-0.067
21179	"XLOC_043714"	"OGFOD2"	chr5	+	124114064	124114192	124113428	124113528	124114387	124114645	21179	16	3	55	16	97	49	0.52820486291	0.847021727744	0.729	0.635	0.094
2830	"XLOC_019554"	"LRRK2"	chr15	+	91794177	91794386	91786965	91787126	91795996	91796167	2830	2	14	5	63	97	49	0.528538580665	0.847021727744	0.067	0.039	0.028
3118	"XLOC_053258"	"2310010J17RIK"	chr7	-	90126927	90127044	90124185	90125032	90129871	90129936	3118	0	2	3	11	97	49	0.528404969752	0.847021727744	0.0	0.121	-0.121
4561	"XLOC_028189"	"LPXN"	chr19	+	12803774	12803809	12798544	12798679	12803932	12804090	4561	0	45	2	72	83	49	0.527551099976	0.847021727744	0.0	0.016	-0.016
5841	"XLOC_047798"	"2610001J05RIK"	chr6	-	13871055	13871146	13870417	13870740	13871438	13871896	5841	13	0	115	4	97	49	0.527882605381	0.847021727744	1.0	0.936	0.064
6742	"XLOC_000709"	"2310035C23RIK"	chr1	+	105692211	105692303	105691905	105692109	105692883	105693177	6742	7	1	41	12	97	49	0.527976043425	0.847021727744	0.78	0.633	0.147
7069	"XLOC_039274"	"EPS15"	chr4	+	109366123	109366240	109363178	109363379	109366417	109366508	7069	66	1	306	0	97	49	0.52771116903	0.847021727744	0.971	1.0	-0.029
7203	"XLOC_048135"	"PPM1K"	chr6	-	57514973	57515118	57513941	57514076	57515592	57515758	7203	17	0	113	3	97	49	0.528592639306	0.847021727744	1.0	0.95	0.05
9191	"XLOC_004430"	"ITGB2"	chr10	+	77542397	77542546	77541965	77542026	77546012	77546193	9191	26	7	88	32	97	49	0.526876662841	0.847021727744	0.652	0.581	0.071
14619	"XLOC_023352"	"SRRM2"	chr17	+	23811816	23812077	23811638	23811731	23812427	23812620	14619	25	134	31	200	97	49	0.529298406334	0.847521408993	0.086	0.073	0.013
737	"XLOC_053705"	"CORO1A"	chr7	-	126703017	126703174	126702005	126702128	126704651	126704757	737	75	1	497	3	97	49	0.529499852933	0.847700727554	0.974	0.988	-0.014
15434	"XLOC_047256"	"RAD52"	chr6	+	119913898	119913992	119913001	119913103	119914169	119914237	15434	3	0	29	5	97	49	0.529850791333	0.847897814623	1.0	0.746	0.254
2013	"XLOC_018317"	"RBM26"	chr14	-	105114119	105115286	105106229	105109802	105116985	105117099	2013	8	0	105	6	97	49	0.529858286653	0.847897814623	1.0	0.898	0.102
5908	"XLOC_059017"	"CEP57"	chr9	-	13810626	13810658	13809859	13810004	13812632	13812710	5908	7	0	44	3	80	49	0.529891394913	0.847897814623	1.0	0.9	0.1
1850	"XLOC_026619"	"NEDD4L"	chr18	+	65167513	65167573	65165571	65165646	65172274	65172406	1850	1	3	0	2	97	49	0.530298925338	0.848128989458	0.144	0.0	0.144
18848	"XLOC_023159"	"CCR6"	chr17	+	8251918	8252120	8245112	8245198	8253402	8253494	18848	10	1	49	2	97	49	0.530210868715	0.848128989458	0.835	0.925	-0.09
2129	"XLOC_058294"	"UBL7"	chr9	+	57911716	57911825	57910985	57911007	57912637	57912850	2129	9	6	42	19	97	49	0.530304375532	0.848128989458	0.431	0.528	-0.097
3109	"XLOC_042766"	"AKAP9"	chr5	+	4001402	4001758	3992045	3992138	4003560	4003782	3109	2	2	9	4	97	49	0.530473110016	0.848255685203	0.336	0.532	-0.196
11792	"XLOC_006139"	"MON2"	chr10	-	123031039	123031124	123030109	123030289	123032522	123032749	11792	1	0	14	9	97	49	0.531022979512	0.848762818918	1.0	0.44	0.56
18474	"XLOC_002235"	"FAM20B"	chr1	-	156716887	156716980	156705674	156706167	156718865	156718910	18474	24	2	72	10	97	49	0.531058965108	0.848762818918	0.858	0.784	0.074
5739	"XLOC_039598"	"DNAJC8"	chr4	+	132535982	132536146	132535549	132535663	132538186	132538288	5739	2	13	2	26	97	49	0.531022483975	0.848762818918	0.072	0.037	0.035
13194	"XLOC_036064"	"TAF13"	chr3	+	108572879	108572958	108571698	108571748	108578115	108578213	13194	18	0	78	2	97	49	0.531281296984	0.848974969683	1.0	0.952	0.048
2517	"XLOC_004078"	"TRAF3IP2"	chr10	+	39620779	39620902	39612933	39613346	39625849	39626659	2517	1	24	2	113	97	49	0.531413453894	0.849042975738	0.021	0.009	0.012
17540	"XLOC_043943"	"DAGLB"	chr5	+	143466952	143467104	143464492	143464776	143472946	143473118	17540	19	0	37	1	97	49	0.531527003017	0.849081234084	1.0	0.949	0.051
2813	"XLOC_039556"	"TMEM234"	chr4	+	129602221	129602261	129601406	129601533	129607086	129607179	2813	98	1	352	7	88	49	0.531621303366	0.849088736001	0.982	0.966	0.016
11102	"XLOC_044374"	"ARAP2"	chr5	-	62669879	62669982	62669026	62669225	62670935	62671080	11102	65	0	206	2	97	49	0.531810007796	0.849246989194	1.0	0.981	0.019
16690	"XLOC_032357"	"TRAF2"	chr2	-	25537070	25537149	25536675	25536774	25538865	25539084	16690	22	2	80	4	97	49	0.532142093226	0.849634115486	0.847	0.91	-0.063
12857	"XLOC_053711"	"INO80E"	chr7	-	126853488	126853580	126851578	126852991	126857225	126857454	12857	1	36	6	109	97	49	0.532415432054	0.849724899293	0.014	0.027	-0.013
12939	"XLOC_020527"	"CERS5"	chr15	-	99751235	99751341	99747036	99747167	99771887	99772092	12939	12	0	79	3	97	49	0.532427117907	0.849724899293	1.0	0.93	0.07
2901	"XLOC_039684"	"USP48"	chr4	+	137604522	137604643	137594303	137594516	137605751	137605908	2901	19	0	83	2	97	49	0.532467966653	0.849724899293	1.0	0.954	0.046
18019	"XLOC_049927"	"EPS8L1"	chr7	+	4474343	4475150	4474184	4474213	4477329	4477459	18019	0	1	7	11	97	49	0.533279643243	0.849828073947	0.0	0.243	-0.243
18268	"XLOC_046543"	"NRF1"	chr6	+	30090268	30090304	30089914	30090146	30095339	30095454	18268	2	29	16	143	84	49	0.533251742104	0.849828073947	0.039	0.061	-0.022
2314	"XLOC_008629"	"TLK2"	chr11	+	105241568	105241661	105221185	105221353	105246773	105246884	2314	17	0	115	3	97	49	0.533339758945	0.849828073947	1.0	0.951	0.049
4897	"XLOC_022220"	"NRROS"	chr16	-	32147552	32147673	32142803	32145005	32165379	32165476	4897	84	1	393	9	97	49	0.533064002892	0.849828073947	0.977	0.957	0.02
5842	"XLOC_047798"	"2610001J05RIK"	chr6	-	13871055	13871163	13869073	13870740	13871438	13871483	5842	11	0	98	4	97	49	0.533111412054	0.849828073947	1.0	0.925	0.075
6187	"XLOC_028351"	"BTAF1"	chr19	+	36972897	36973018	36969913	36970038	36978314	36978419	6187	34	0	144	2	97	49	0.532818492237	0.849828073947	1.0	0.973	0.027
7247	"XLOC_056892"	"EMC8"	chr8	-	120660783	120660860	120659004	120659074	120667756	120668573	7247	44	0	171	2	97	49	0.532830793145	0.849828073947	1.0	0.977	0.023
7813	"XLOC_022078"	"THAP7"	chr16	-	17528934	17529063	17526564	17528740	17530229	17530385	7813	2	1	41	8	97	49	0.5327020471	0.849828073947	0.503	0.721	-0.218
8678	"XLOC_050537"	"SIGLECG"	chr7	+	43410448	43411206	43409242	43409521	43411413	43411461	8678	172	1	341	4	97	49	0.53299691406	0.849828073947	0.989	0.977	0.012
3450	"XLOC_051812"	"RDH13"	chr7	-	4434993	4435098	4431421	4431634	4442593	4442749	3450	8	3	40	9	97	49	0.533527394676	0.849984127766	0.574	0.692	-0.118
1741	"XLOC_004177"	"GCC2"	chr10	+	58272332	58272405	58269261	58271706	58274735	58274836	1741	2	0	30	8	97	49	0.533897645031	0.850401856097	1.0	0.654	0.346
8957	"XLOC_008889"	"TBCD"	chr11	+	121556952	121556985	121550223	121550281	121560674	121560760	8957	11	0	73	3	81	49	0.5339690844	0.850401856097	1.0	0.936	0.064
15827	"XLOC_007500"	"FBXW11"	chr11	+	32652747	32652904	32642554	32642935	32711771	32711997	15827	6	4	9	10	97	49	0.534235857086	0.850683747563	0.431	0.313	0.118
16140	"XLOC_031410"	"ITPA"	chr2	+	130671555	130671620	130671400	130671458	130672059	130672338	16140	15	0	65	2	97	49	0.534539942753	0.851024949181	1.0	0.943	0.057
10326	"XLOC_020314"	"RANGAP1"	chr15	-	81729216	81729264	81724485	81724632	81729711	81729919	10326	1	1	3	9	96	49	0.535230200558	0.851187594732	0.338	0.145	0.193
11481	"XLOC_041271"	"THRAP3"	chr4	-	126194316	126194404	126186434	126186588	126200945	126201007	11481	89	1	193	0	97	49	0.534936385735	0.851187594732	0.978	1.0	-0.022
17023	"XLOC_058852"	"LRRFIP2"	chr9	+	111192960	111193118	111190167	111190284	111199664	111199835	17023	2	0	38	10	97	49	0.535097736452	0.851187594732	1.0	0.657	0.343
1753	"XLOC_021724"	"CBLB"	chr16	+	52186348	52186480	52186134	52186232	52189012	52189153	1753	9	3	48	25	97	49	0.535270881913	0.851187594732	0.602	0.492	0.11
4899	"XLOC_022220"	"NRROS"	chr16	-	32147555	32147673	32142803	32145005	32165379	32165476	4899	30	1	139	9	97	49	0.534834582333	0.851187594732	0.938	0.886	0.052
4904	"XLOC_026623"	"MALT1"	chr18	+	65456756	65456835	65453674	65453704	65458168	65458372	4904	0	13	3	73	97	49	0.534852091767	0.851187594732	0.0	0.02	-0.02
9703	"XLOC_059399"	"ATM"	chr9	-	53500919	53501002	53500671	53500827	53502944	53503144	9703	23	0	216	4	97	49	0.535215060291	0.851187594732	1.0	0.965	0.035
15197	"XLOC_063184"	"ARHGAP4"	chrX	-	73905650	73905890	73900277	73900736	73906428	73906591	15197	1	4	2	3	97	49	0.535629551238	0.851472173718	0.112	0.252	-0.14
20842	"XLOC_025168"	"ABCC10"	chr17	-	46308370	46308490	46306956	46307300	46310037	46310233	20842	2	3	1	4	97	49	0.535629551238	0.851472173718	0.252	0.112	0.14
14003	"XLOC_042921"	"CENPA"	chr5	+	30669691	30669828	30666901	30667113	30672463	30672570	14003	22	9	38	21	97	49	0.535849589732	0.85153625898	0.553	0.478	0.075
19596	"XLOC_037060"	"MOV10"	chr3	-	104799697	104799795	104799391	104799608	104799945	104800049	19596	26	0	180	3	97	49	0.535795586066	0.85153625898	1.0	0.968	0.032
10127	"XLOC_039692"	"DDOST"	chr4	+	138310819	138310988	138310602	138310751	138311409	138311530	10127	11	0	73	3	97	49	0.536340064843	0.852142318806	1.0	0.925	0.075
10772	"XLOC_045038"	"ACAD12"	chr5	-	121639123	121639305	121637243	121637394	121642611	121642680	10772	1	0	11	7	97	49	0.536410820143	0.852142318806	1.0	0.443	0.557
13842	"XLOC_028129"	"CYB561A3"	chr19	+	10580243	10580381	10577156	10578083	10580462	10580562	13842	0	69	7	272	97	49	0.537148155423	0.85235078447	0.0	0.013	-0.013
18918	"XLOC_041503"	"PINK1"	chr4	-	138317304	138317468	138316003	138316131	138317895	138318078	18918	77	1	255	0	97	49	0.537026253779	0.85235078447	0.975	1.0	-0.025
18963	"XLOC_001638"	"NDUFS1"	chr1	-	63172153	63172257	63170848	63170914	63176585	63176822	18963	3	2	32	11	97	49	0.536673369867	0.85235078447	0.431	0.595	-0.164
20282	"XLOC_045256"	"IQCE"	chr5	-	140669021	140669120	140666007	140666208	140670466	140670567	20282	1	0	6	4	97	49	0.537171684767	0.85235078447	1.0	0.431	0.569
604	"XLOC_057929"	"AB124611"	chr9	+	21539841	21539885	21535907	21535997	21544676	21545494	604	2	1	26	5	92	49	0.536730868402	0.85235078447	0.516	0.735	-0.219
7764	"XLOC_028829"	"TLE4"	chr19	-	14544788	14544862	14517771	14517973	14564388	14564451	7764	5	0	42	4	97	49	0.537109999776	0.85235078447	1.0	0.841	0.159
7765	"XLOC_028829"	"TLE4"	chr19	-	14544784	14544862	14517771	14517973	14564388	14564451	7765	5	0	42	4	97	49	0.537109999776	0.85235078447	1.0	0.841	0.159
10145	"XLOC_012011"	"MARK3"	chr12	+	111592576	111592768	111574495	111575101	111615395	111615444	10145	29	0	129	2	97	49	0.537892180798	0.852922741841	1.0	0.97	0.03
1136	"XLOC_055709"	"DUS2L"	chr8	+	106031697	106031741	106030351	106030443	106033722	106033783	1136	8	1	39	2	92	49	0.537824288442	0.852922741841	0.81	0.912	-0.102
2172	"XLOC_000544"	"M55219"	chr1	+	85707981	85708124	85707226	85707298	85708992	85709998	2172	23	2	64	3	97	49	0.537736272657	0.852922741841	0.853	0.915	-0.062
3975	"XLOC_030334"	"ARHGAP15"	chr2	+	43764339	43764481	43748868	43748899	43780616	43780794	3975	3	16	19	156	97	49	0.537716225796	0.852922741841	0.087	0.058	0.029
11391	"XLOC_045232"	"ZFP68"	chr5	-	138616469	138616559	138612038	138612165	138617054	138617375	11391	22	4	143	37	97	49	0.539029046738	0.853268462435	0.735	0.661	0.074
13755	"XLOC_035758"	"UBE2Q1"	chr3	+	89775237	89775348	89774029	89774038	89776076	89776181	13755	0	13	4	100	97	49	0.538401185273	0.853268462435	0.0	0.02	-0.02
14965	"XLOC_028102"	"UBXN1"	chr19	+	8907850	8907916	8907214	8907394	8908677	8908747	14965	16	27	60	126	97	49	0.538929045599	0.853268462435	0.23	0.194	0.036
17986	"XLOC_043998"	"PAN3"	chr5	+	147503084	147503202	147455117	147455188	147519504	147519752	17986	10	2	54	6	97	49	0.538774115026	0.853268462435	0.716	0.82	-0.104
2905	"XLOC_056777"	"PDF"	chr8	-	107050141	107050310	107048708	107049130	107052212	107053040	2905	12	0	81	3	97	49	0.539100705424	0.853268462435	1.0	0.932	0.068
4435	"XLOC_004186"	"P4HA1"	chr10	+	59355349	59355420	59354339	59354410	59361860	59361960	4435	5	0	31	3	97	49	0.538655230761	0.853268462435	1.0	0.839	0.161
6642	"XLOC_040375"	"CD72"	chr4	-	43453640	43453712	43452306	43452639	43454241	43454349	6642	53	10	197	47	97	49	0.538285062128	0.853268462435	0.728	0.679	0.049
732	"XLOC_053705"	"CORO1A"	chr7	-	126702979	126703174	126702005	126702128	126704651	126704767	732	75	1	487	3	97	49	0.539063356577	0.853268462435	0.974	0.988	-0.014
7876	"XLOC_036481"	"NUDT6"	chr3	-	37412359	37412415	37409507	37409562	37416700	37416904	7876	11	0	21	1	97	49	0.538813538932	0.853268462435	1.0	0.914	0.086
7958	"XLOC_033405"	"TRPM7"	chr2	-	126809061	126809163	126807288	126807379	126810162	126810230	7958	0	13	4	100	97	49	0.538401185273	0.853268462435	0.0	0.02	-0.02
9959	"XLOC_048436"	"IQSEC1"	chr6	-	90664021	90664071	90658101	90662955	90667899	90668076	9959	0	1	8	13	97	49	0.538902171353	0.853268462435	0.0	0.237	-0.237
14357	"XLOC_048309"	"WBP1"	chr6	-	83120184	83120287	83119867	83120044	83121202	83121461	14357	49	0	287	3	97	49	0.539237210558	0.853341985178	1.0	0.98	0.02
11364	"XLOC_015260"	"ANKRD32"	chr13	-	77103480	77103630	77100921	77101056	77105975	77106106	11364	3	0	11	2	97	49	0.539755476205	0.853594660786	1.0	0.735	0.265
15805	"XLOC_040523"	"AI314180"	chr4	-	58905003	58905107	58885367	58885498	58912475	58912768	15805	12	4	53	26	97	49	0.540526882833	0.853594660786	0.602	0.507	0.095
15877	"XLOC_053492"	"GM8979"	chr7	-	106613232	106613299	106588543	106604039	106644528	106644645	15877	42	0	357	4	97	49	0.540142380238	0.853594660786	1.0	0.978	0.022
17851	"XLOC_039998"	"DVL1"	chr4	+	155854910	155855021	155854730	155854800	155855103	155855185	17851	1	0	1	1	97	49	0.540838153584	0.853594660786	1.0	0.336	0.664
18630	"XLOC_061629"	"DDX26B"	chrX	+	56499567	56499710	56497860	56497984	56501660	56501895	18630	21	0	95	2	97	49	0.539966922691	0.853594660786	1.0	0.96	0.04
19355	"XLOC_001291"	"4930570N18RIK"	chr1	+	193259743	193259901	193255059	193255139	193269443	193269562	19355	1	1	1	0	97	49	0.540838153584	0.853594660786	0.336	1.0	-0.664
20297	"XLOC_053779"	"NSMCE4A"	chr7	-	130543365	130543424	130542679	130542810	130545894	130545972	20297	1	18	3	253	97	49	0.540393479226	0.853594660786	0.027	0.006	0.021
2733	"XLOC_010298"	"PECAM1"	chr11	-	106750142	106750259	106715018	106715184	106750538	106750628	2733	17	5	13	6	97	49	0.539716934634	0.853594660786	0.632	0.523	0.109
4671	"XLOC_057963"	"NCAPD3"	chr9	+	27030622	27030831	27030146	27030499	27036984	27037139	4671	1	0	1	1	97	49	0.540838153584	0.853594660786	1.0	0.336	0.664
4779	"XLOC_036348"	"SNX16"	chr3	-	10420196	10420316	10417738	10419223	10420739	10420876	4779	3	0	11	2	97	49	0.539755476205	0.853594660786	1.0	0.735	0.265
5486	"XLOC_021665"	"ZBTB20"	chr16	+	43571733	43571791	43569680	43569781	43577029	43577174	5486	1	0	1	1	97	49	0.540838153584	0.853594660786	1.0	0.336	0.664
5652	"XLOC_056220"	"RBPMS"	chr8	-	33789391	33789495	33782166	33784186	33795081	33795150	5652	1	0	18	11	97	49	0.540149471093	0.853594660786	1.0	0.453	0.547
6126	"XLOC_041571"	"PRDM2"	chr4	-	143145389	143145446	143142123	143142234	143162055	143162182	6126	1	10	4	19	97	49	0.540705076922	0.853594660786	0.048	0.096	-0.048
6312	"XLOC_027968"	"SUV420H1"	chr19	+	3782219	3782279	3768507	3768702	3786388	3786627	6312	1	0	1	1	97	49	0.540838153584	0.853594660786	1.0	0.336	0.664
8646	"XLOC_059372"	"PTS"	chr9	-	50525630	50525791	50525152	50525284	50526869	50528228	8646	2	3	8	23	97	49	0.540002052925	0.853594660786	0.252	0.149	0.103
9825	"XLOC_002567"	"RCOR3"	chr1	-	192101625	192101867	192098545	192101155	192116268	192116346	9825	1	0	1	1	97	49	0.540838153584	0.853594660786	1.0	0.336	0.664
2823	"XLOC_039556"	"TMEM234"	chr4	+	129602194	129602261	129601445	129601533	129607086	129607179	2823	127	1	463	7	97	49	0.541288248172	0.854020552727	0.985	0.971	0.014
7956	"XLOC_019341"	"MAF1"	chr15	+	76351995	76352283	76351293	76351659	76352419	76352552	7956	7	45	33	161	97	49	0.541281115893	0.854020552727	0.073	0.094	-0.021
8991	"XLOC_039970"	"PANK4"	chr4	+	154978392	154978442	154978150	154978206	154978954	154979025	8991	44	0	79	1	97	49	0.541392796768	0.854043306505	1.0	0.976	0.024
11619	"XLOC_056743"	"ZDHHC1"	chr8	-	105484188	105484427	105483603	105483783	105485461	105485508	11619	0	1	5	8	97	49	0.541623417131	0.854264896926	0.0	0.24	-0.24
1652	"XLOC_055298"	"MARCH1"	chr8	+	66386808	66387561	66386439	66386519	66418815	66418996	1652	4	32	38	216	97	49	0.541954788131	0.854645294114	0.059	0.082	-0.023
18777	"XLOC_043966"	"BUD31"	chr5	+	145144898	145145021	145142447	145142567	145146442	145146609	18777	196	1	931	9	97	49	0.54246141486	0.855301891383	0.99	0.981	0.009
14145	"XLOC_040529"	"SUSD1"	chr4	-	59412231	59412322	59411269	59411449	59423994	59424150	14145	30	0	135	2	97	49	0.542861348846	0.855712548324	1.0	0.972	0.028
21458	"XLOC_024046"	"MOCS1"	chr17	+	49449099	49449161	49439421	49439606	49449434	49449546	21458	8	0	53	3	97	49	0.542992776812	0.855712548324	1.0	0.899	0.101
7096	"XLOC_048982"	"ASUN"	chr6	-	146574701	146574776	146566492	146566695	146576224	146576460	7096	24	0	171	3	97	49	0.542948323588	0.855712548324	1.0	0.966	0.034
19625	"XLOC_007351"	"IKZF1"	chr11	+	11758194	11758317	11754006	11754174	11768880	11772926	19625	9	0	82	4	97	49	0.543436080914	0.855984092876	1.0	0.912	0.088
7296	"XLOC_044208"	"PREB"	chr5	-	30955931	30956089	30950306	30955737	30956261	30956334	7296	27	2	96	4	97	49	0.543321054039	0.855984092876	0.872	0.924	-0.052
